Date,Open,High,Low,Close,Volume
2000-01-04,761.9608227224622,805.5014856616186,732.2740263890566,777.7938232421875,713512
2000-01-05,787.6894692151026,851.0212627123728,787.6894692151026,823.3135986328125,829256
2000-01-06,811.4389047842859,821.3345046373664,791.647705078125,791.647705078125,2367630
2000-01-07,795.6059283024213,821.3344581472845,775.8147297165036,807.4805908203125,413163
2000-01-10,811.4388588543256,854.9794532681,797.5850623194278,807.4805908203125,704721
2000-01-11,815.397071368612,831.2300008424651,791.6476063657631,803.5223388671875,773582
2000-01-12,811.4388036041141,811.4388036041141,775.81467689191,803.5223388671875,707652
2000-01-13,791.6477237878693,862.8960585723422,787.6895262283363,843.1048583984375,1492955
2000-01-14,839.1465227161955,839.1465227161955,803.5223935783735,807.4805908203125,405837
2000-01-17,811.4387956401549,843.1047250691415,791.6475985960469,805.50146484375,868815
2000-01-18,793.6268392071568,805.5015731892689,789.6685709490934,791.647705078125,1394792
2000-01-19,791.6476428846797,791.6476428846797,732.274048430707,752.0652465820312,625605
2000-01-20,752.0652465820312,771.8564447333555,738.2114503513478,752.0652465820312,753070
2000-01-21,738.2115083467373,791.647705078125,720.3994427696082,791.647705078125,701791
2000-01-24,799.5641708021737,803.5224390602372,775.8147736300275,791.647705078125,546489
2000-01-25,809.4597773842457,809.4597773842457,752.0653119176778,787.6895141601562,206581
2000-01-26,803.5223344358216,833.2091301296276,787.6894050492859,827.271728515625,819001
2000-01-27,839.1465373352331,864.8750676283213,835.1883400243371,841.1256713867188,575791
2000-01-28,856.9585708555023,856.9585708555023,813.417977276488,831.2300415039062,364814
2000-01-31,815.3972708094223,827.2719354232422,799.5642666708511,819.35546875,341372
2000-02-01,817.3761744425406,839.1465066280841,807.4805753393001,831.2300415039062,635861
2000-02-02,851.0212995349674,898.5201644111535,819.3553660201509,890.6036987304688,389721
2000-02-03,890.6035099377355,906.4364379427946,851.0211191330249,894.5617065429688,414628
2000-02-04,894.5617065429689,894.5617065429689,894.5617065429689,894.5617065429688,0
