Date,Open,High,Low,Close,Volume
2000-02-11,976.8543949940757,1047.9845693868483,976.8543949940757,1000.564453125,568000
2000-02-14,1005.3068172895728,1010.0488305786746,938.9186312421482,943.66064453125,390500
2000-02-15,972.1126623061097,1024.2748051615595,953.1446103586734,976.8546752929688,472300
2000-02-16,957.8865356445312,972.1125733026183,919.9504352229657,957.8865356445312,331500
2000-02-17,976.8544630202573,1071.6947021484375,948.4023912818031,1071.6947021484375,983700
2000-02-18,1090.6628625748006,1185.5031114943486,1066.9528003449136,1114.3729248046875,945200
2000-02-21,1052.726700106534,1081.1787730823862,995.8225541548295,1043.24267578125,464300
2000-02-22,1043.2424465880101,1166.5347357302296,995.8223353794642,1161.792724609375,847200
2000-02-23,1299.311250453257,1299.311250453257,1029.0165742640756,1123.8568115234375,1394700
2000-02-24,1171.27689453125,1232.923046875,1090.6626953125,1185.5029296875,1567400
2000-02-25,1185.5031331380208,1213.9552083333333,1114.3729451497395,1138.0830078125,1075500
2000-02-28,1180.76079547939,1270.8590087890625,1138.0826944379664,1270.8590087890625,651000
2000-02-29,1422.60400390625,1422.60400390625,1356.2158170572918,1422.60400390625,1396600
2000-03-01,1422.60400390625,1422.60400390625,1422.60400390625,1422.60400390625,0
2000-03-02,1593.31591796875,1593.31591796875,1593.31591796875,1593.31591796875,69900
2000-03-03,1782.99678826184,1782.99678826184,1427.3458331564198,1526.9281005859375,2893200
2000-03-06,1612.283684624566,1707.1239013671875,1531.6695003933378,1707.1239013671875,2285000
2000-03-07,1650.220526385161,1697.6406564537003,1503.21812317269,1545.896240234375,1094500
2000-03-08,1422.603711894914,1512.701946981592,1379.9256005380666,1451.0557861328125,811600
2000-03-09,1493.7335848521038,1612.2838693641754,1422.6034141448606,1574.3477783203125,1428100
2000-03-10,1669.1884826281055,1683.4145208323223,1474.765960503809,1526.9281005859375,1084000
2000-03-13,1526.9274895562066,1707.1239013671875,1446.3133053249783,1707.1239013671875,2136400
2000-03-14,1707.1242925688975,1873.0947099019847,1659.7041733308727,1806.70654296875,2075300
2000-03-15,1754.5448853797518,1991.6455455662049,1711.8667665461903,1839.901123046875,1769300
2000-03-16,1778.254458778783,1825.6745776795503,1621.76806640625,1621.76806640625,715100
2000-03-17,1484.2498507578905,1588.5741214181894,1427.345703125,1427.345703125,833800
2000-03-20,1327.763100678066,1332.5051117519163,1256.6329345703125,1256.6329345703125,472600
2000-03-21,1109.6309648934057,1185.50316762116,1109.6309648934057,1119.114990234375,938100
2000-03-22,1147.5669657389324,1251.8912353515625,1147.5669657389324,1251.8912353515625,508000
2000-03-23,1304.0534593136374,1308.7954718929598,1161.7930819339679,1237.665283203125,824500
2000-03-24,1237.6650633847803,1327.7632863898027,1190.244946013716,1261.3751220703125,292100
2000-03-27,1270.8590338957226,1360.9572489853447,1242.406965972684,1337.2471923828125,575100
2000-03-28,1341.9895130909272,1384.667624814667,1270.8593268846944,1299.3114013671875,675300
2000-03-29,1247.1495917056786,1280.3436873024077,1218.697509765625,1218.697509765625,368900
2000-03-30,1218.6971856163682,1266.1173095703125,1138.0829748946628,1266.1173095703125,238100
2000-03-31,1152.3088521168645,1313.5372511784833,1152.3088521168645,1261.3751220703125,356300
2000-04-03,1270.8591792754482,1327.7633216310653,1114.3727877975014,1123.8568115234375,448600
2000-04-04,1047.9847911047557,1247.1493215409537,995.8226521809896,1194.9871826171875,697600
2000-04-05,1194.9871826171875,1194.9871826171875,1194.9871826171875,1194.9871826171875,0
2000-04-06,1185.5029249743604,1242.4070653731299,1161.7928664748733,1228.1810302734375,467700
2000-04-07,1232.9228039682987,1327.7630196581679,1232.9228039682987,1313.5369873046875,490700
2000-04-10,1327.7635244075084,1446.3138390867502,1304.05346147166,1413.1197509765625,963900
2000-04-11,1256.6331940277448,1299.3113025041587,1247.149169921875,1247.149169921875,214100
2000-04-12,1185.5030637798886,1280.3433088822799,1147.5669657389324,1251.8912353515625,219600
2000-04-13,1251.8912353515625,1251.8912353515625,1251.8912353515625,1251.8912353515625,0
2000-04-14,1185.5029296875,1228.18103515625,1166.5348828125,1185.5029296875,246500
2000-04-17,1043.24267578125,1066.9527365944602,1043.24267578125,1043.24267578125,153700
2000-04-18,1047.9846277069628,1147.5668773985747,1000.5645088061951,1081.1787109375,465600
2000-04-19,1095.4048163460213,1185.5030479935297,1033.7586578503578,1076.436767578125,565000
2000-04-20,1090.662867018014,1166.5350664627454,1076.4368296221269,1147.5670166015625,756200
2000-04-21,1138.0828125,1218.69701171875,1114.37275390625,1185.5029296875,781300
2000-04-24,1142.824999480552,1185.5031114943486,1090.6628625748006,1114.3729248046875,341100
2000-04-25,1095.404875020778,1128.5989621426197,1076.4368252368683,1114.3729248046875,236900
2000-04-26,1161.7929130688049,1185.5029725191887,1066.9526752672698,1081.1787109375,356100
2000-04-27,1043.2425577606634,1071.6946275177725,995.8224414988151,1000.564453125,268900
2000-04-28,1014.7901726488797,1033.7582132591392,986.3381117334906,1005.30615234375,283300
2000-05-01,1005.30615234375,1005.30615234375,1005.30615234375,1005.30615234375,0
2000-05-02,1043.242697482639,1081.1787955729167,1038.5006852213542,1066.9527587890625,342600
2000-05-03,1057.468642843255,1076.436690248515,1024.2745598840497,1047.984619140625,231400
2000-05-04,1062.2107310022027,1128.5989016898402,1057.4687188102284,1076.436767578125,461800
2000-05-05,1076.436767578125,1076.436767578125,1076.436767578125,1076.436767578125,0
2000-05-08,1119.1147755589977,1152.3088578849004,1076.436669711409,1100.146728515625,421900
2000-05-09,1100.146728515625,1100.146728515625,1100.146728515625,1100.146728515625,0
2000-05-10,1057.4687553074048,1104.8888788637908,1047.9847305961277,1090.662841796875,318100
2000-05-11,1090.662841796875,1090.662841796875,1090.662841796875,1090.662841796875,0
2000-05-12,1076.436669711409,1185.5029402108028,1052.726610907193,1100.146728515625,957200
2000-05-15,1100.1468054969032,1114.3728417748803,1024.2746120143581,1052.7266845703125,454300
2000-05-16,1085.9206019013984,1085.9206019013984,1010.0484201091609,1038.50048828125,220300
2000-05-17,1066.952901811742,1066.952901811742,934.1765406973919,953.1445922851562,276000
2000-05-18,953.1445230918355,1062.2108118038366,882.0143348014001,957.8865356445312,1234800
2000-05-19,948.4025793882151,986.3386825637438,900.9824504188044,953.1445922851562,385100
2000-05-22,972.112526758916,972.112526758916,839.336181640625,839.336181640625,315500
