Date,Open,High,Low,Close,Volume
2001-12-25,28184.486328125,28184.486328125,28184.486328125,28184.486328125,0
2001-12-26,28184.486328125,28184.486328125,28184.486328125,28184.486328125,0
2001-12-27,28184.486328125,28184.486328125,28184.486328125,28184.486328125,0
2001-12-28,28184.486328125,28184.486328125,28184.486328125,28184.486328125,0
2001-12-31,28762.041015625,28762.041015625,28762.041015625,28762.041015625,0
2002-01-01,28762.041015625,28762.041015625,28762.041015625,28762.041015625,0
2002-01-02,28762.041015625,28762.041015625,28762.041015625,28762.041015625,0
2002-01-03,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-04,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-07,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-08,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-09,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-10,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-11,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-14,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-15,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-16,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-17,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-18,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-21,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-22,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-23,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-24,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-25,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-28,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-29,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-30,29743.873046875,29743.873046875,29743.873046875,29743.873046875,0
2002-01-31,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-01,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-04,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-05,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-06,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-07,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-08,33671.23046875,33671.23046875,33671.23046875,33671.23046875,0
2002-02-11,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-12,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-13,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-14,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-15,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-18,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-19,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-20,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-21,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-22,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-25,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-26,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-27,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-02-28,31880.818359375,31880.818359375,31880.818359375,31880.818359375,0
2002-03-01,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-04,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-05,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-06,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-07,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-08,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-11,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-12,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-13,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-14,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-15,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-18,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-19,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-20,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-21,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-22,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-25,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-26,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-27,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-28,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-03-29,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-04-01,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-04-02,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-04-03,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-04-04,33440.21484375,33440.21484375,33440.21484375,33440.21484375,0
2002-04-05,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-08,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-09,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-10,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-11,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-12,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-15,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-16,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-17,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-18,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-19,33613.46875,33613.46875,33613.46875,33613.46875,0
2002-04-22,33613.46875,33613.46875,33613.46875,33613.46875,0
