Date,Open,High,Low,Close,Volume
2020-10-15,265392.7768272666,345010.5912258542,249174.32969985207,253597.53125,6635321
2020-10-16,248682.85734996732,248682.85734996732,195604.31301384923,197078.71875,4558051
2020-10-19,195112.8190550496,199044.57256257292,183809.0529755752,185774.9375,2001557
2020-10-20,186757.8559973377,190198.13045160534,172996.75818026703,179385.84375,1833195
2020-10-21,177419.96821539465,182334.6484740225,173979.69358848777,175945.578125,1678400
2020-10-22,173488.24078861688,181843.1961828798,172505.29846051,176928.515625,1208216
2020-10-23,179877.32435339375,180860.26666666666,168573.5576867271,169556.5,916333
2020-10-26,170047.97408799332,170539.43750489663,153338.0625,153338.0625,999719
2020-10-27,151863.6486644018,163167.41544376285,149897.76401825683,159727.140625,1131810
2020-10-28,158744.20212388644,160710.07127603484,154812.46381958958,155795.390625,588118
2020-10-29,152846.5941060556,158744.21768183322,151863.66720431208,154321.0,524421
2020-10-30,146457.48703587946,148914.83503659468,139576.9375,139576.9375,1155917
2020-11-02,140068.41695367542,144000.17109764492,138594.02663368173,141051.359375,417799
2020-11-03,142034.28403175197,149406.296875,142034.28403175197,149406.296875,697647
2020-11-04,150880.70137112902,150880.70137112902,144491.61533494046,146457.484375,333701
2020-11-05,147931.89532858244,170047.96555849657,147440.4319363306,161201.53125,1584351
2020-11-06,161693.0042030235,163167.4098665723,156778.3238383032,159235.65625,418026
2020-11-09,161201.53618962303,166607.69583536065,158252.7402044262,160218.609375,434338
2020-11-10,165624.7446310555,168573.55600004247,163658.87556550652,165133.28125,497033
2020-11-11,167590.61751458287,169065.02323266564,160218.60446549635,161201.53125,299524
2020-11-12,161201.53981262728,161201.53981262728,153338.06295360046,154812.46875,330154
2020-11-13,153829.52196245868,159727.14497900245,153338.05855818925,157269.796875,227280
2020-11-16,152846.57828654398,169065.02590000565,151863.6514865327,168573.5625,1175970
2020-11-17,166116.20713786292,179877.32160693675,162675.93240592617,176437.046875,936205
2020-11-18,178402.9375,182334.6760857724,174962.66235211698,178402.9375,423969
2020-11-19,178402.92134649667,179385.86367460355,172996.77739522708,176928.515625,291041
2020-11-20,178894.3863039125,189706.6898423081,174962.64803976545,181351.734375,831983
2020-11-23,181843.1961828798,182826.1385109867,174962.64651011355,176928.515625,409238
2020-11-24,177911.453125,178402.91650505262,171030.90363895602,177911.453125,392240
2020-11-25,180368.80479827867,181351.74720451626,169556.51603630788,171030.921875,446305
2020-11-26,173979.70805868148,178402.92532173113,172013.83889999086,172996.78125,347756
2020-11-27,174962.640625,175454.10400185874,172013.82928119408,174962.640625,129879
2020-11-30,174962.64119826612,177911.45255173385,173488.23552153225,176437.046875,179822
2020-12-01,179385.8588064847,181843.1912480746,176437.0474435153,177911.453125,332084
2020-12-02,179877.3172745907,179877.3172745907,176928.50599214507,178894.375,198074
2020-12-03,180368.78358873236,187249.3485406535,178894.37792341545,186266.40625,674295
2020-12-04,185774.95261763682,186266.41601807324,181843.19879016277,184300.546875,261421
2020-12-07,185283.47661328528,185283.47661328528,176928.52096677208,177419.984375,257398
2020-12-08,176928.50599214507,180368.7806412228,173979.69470969948,178894.375,205795
2020-12-09,179877.32706799335,179877.32706799335,176928.515625,176928.515625,158740
2020-12-10,175945.60476922445,178402.9375,173979.71993500955,178402.9375,393161
