Date,Open,High,Low,Close,Volume
2000-01-04,6102.951708984376,6860.460937500001,6102.951708984376,6288.755859375,309700
2000-01-05,6345.926567925347,6560.315979003906,6117.244529441551,6174.4150390625,431700
2000-01-06,6188.7086312742385,6345.927557241945,5945.733927505966,5988.61181640625,379400
2000-01-07,5845.684717514936,6145.829898609834,5774.221579159008,5831.39208984375,356400
2000-01-10,5874.269972857307,6002.903621897978,5802.806834501379,5831.39208984375,327400
2000-01-11,5917.146564421107,6231.5843045594265,5917.146564421107,6102.95068359375,582300
2000-01-12,6102.952055652465,6117.244683417459,5917.147894707542,6017.1962890625,306200
2000-01-13,6002.901819740853,6031.487066501524,5859.975585937499,5859.9755859375,778600
2000-01-14,5945.732714371981,5988.610594523702,5774.221193765097,5917.1474609375,382300
2000-01-17,6031.489947916667,6431.683593750001,6002.9046875,6431.68359375,658300
2000-01-18,6403.096875,6403.096875,6017.195947265625,6288.755859375,331700
2000-01-19,6145.828053544207,6202.998547065548,5859.975585937499,5859.9755859375,396000
2000-01-20,5859.97590133448,6002.902142830442,5859.97590133448,5974.31689453125,365200
2000-01-21,6060.074278192935,6646.07202679178,5974.3185101052995,6574.60888671875,1326900
2000-01-24,6631.779850260416,7374.996557617187,6488.853560384114,6860.4619140625,1358500
2000-01-25,6860.4592703974895,7031.970752157427,6688.947788637553,6831.8740234375,665400
2000-01-26,6717.535942925348,6860.462239583334,6574.609646267361,6688.95068359375,397200
2000-01-27,6488.853868272569,6688.95068359375,6288.75705295139,6688.95068359375,432500
2000-01-28,6803.290709713855,7260.654791039156,6760.412827089608,7117.728515625,893200
2000-01-31,6917.630640186623,7346.409398875877,6874.752764317698,7132.02001953125,801400
2000-02-01,7132.021930325415,7146.314559444304,6860.461977066532,7089.14404296875,349800
2000-02-02,7060.558784730973,7117.729301206527,6931.925122660975,7089.14404296875,310000
2000-02-03,7117.7291953124995,7174.8997109375,7003.3881640624995,7146.314453125,385800
2000-02-04,7146.314453124999,7146.314453124999,7146.314453124999,7146.314453125,0
2000-02-07,7146.312644820891,7203.483145979459,7031.971642503758,7132.02001953125,473800
2000-02-08,7031.973609468377,7174.89990234375,6974.803092318227,7174.89990234375,840900
2000-02-09,7089.143937499999,7189.192339843749,7003.3881640624995,7146.314453125,650700
2000-02-10,7003.386955180921,7146.313219572368,6717.534426398027,6788.99755859375,561000
2000-02-11,6946.217751779864,7117.729301206527,6660.365169402092,7089.14404296875,518800
2000-02-14,6774.70654296875,7060.559139718486,6703.243393781316,6774.70654296875,402900
2000-02-15,6574.609832114362,6860.462433510638,6517.439311835106,6717.5361328125,613400
2000-02-16,6617.485668285473,6874.7529296875,6088.658519847973,6874.7529296875,393200
2000-02-17,6717.534290203832,7117.727822386188,6646.071159456983,6946.21630859375,455800
2000-02-18,6889.046784729517,7003.387810202205,6603.194221047794,6803.291015625,554000
2000-02-21,6617.484949448529,6917.630055147059,6317.339843749999,6317.33984375,769200
2000-02-22,6431.683007812499,7146.314453124999,6431.683007812499,7146.314453125,1321500
2000-02-23,7203.485841686321,7718.020544663916,7203.485841686321,7575.09423828125,1293800
2000-02-24,7689.43330078125,7946.7005859375,7546.50703125,7860.94482421875,905700
2000-02-25,7860.944231818704,7860.944231818704,7546.506462545955,7775.1884765625,310600
2000-02-28,7718.017973058364,7775.1884765625,7432.165455537684,7775.1884765625,254200
2000-02-29,7775.188487138989,7918.11474609375,7489.335969229467,7918.11474609375,546200
2000-03-01,7918.11474609375,7918.11474609375,7918.11474609375,7918.11474609375,0
2000-03-02,7860.94685104658,7860.94685104658,7489.338454451651,7575.09423828125,527700
2000-03-03,7489.3359142485115,7489.3359142485115,7203.4833984375,7203.4833984375,231000
2000-03-06,7217.777683423913,7560.80078125,7203.485054347827,7560.80078125,254200
2000-03-07,7432.1653037383185,7646.554687500001,7289.2390478971965,7646.5546875,208000
2000-03-08,7317.823170731706,7646.55350847942,7303.530547351372,7617.96826171875,172000
2000-03-09,7432.166902633734,7575.093189222845,6546.023925781251,6546.02392578125,717100
2000-03-10,7003.386482007576,7117.727485795454,6860.460227272728,7074.849609375,593800
2000-03-13,6917.632953789894,6931.925583859707,6717.5361328125,6717.5361328125,322200
2000-03-14,6574.609296875,7146.314453124999,6574.609296875,7146.314453125,304700
2000-03-15,7146.314453124999,7146.314453124999,6874.75450390625,7146.314453125,253100
2000-03-16,7060.558187806372,7360.703373927696,7031.972931985294,7289.240234375,234100
2000-03-17,7417.872013535611,7432.164637839147,7132.019527464874,7374.994140625,245700
2000-03-20,7374.995992337741,7432.16650390625,7189.191829740084,7432.16650390625,172100
2000-03-21,7346.4113661337915,7432.167140835742,7189.192445846881,7417.87451171875,258800
2000-03-22,7432.167141822077,7489.337658297631,7089.14404296875,7089.14404296875,610100
2000-03-23,7089.142164808091,7232.068418130835,6860.460159491701,6889.04541015625,200800
2000-03-24,7003.387495293674,7117.728515624999,6903.3391025037645,7117.728515625,168600
2000-03-27,7089.143369059917,7089.143369059917,6889.046580417097,6917.6318359375,138000
2000-03-28,6774.70562086839,7432.16650390625,6774.70562086839,7432.16650390625,392700
2000-03-29,7117.72862458032,7146.313880100723,6903.339208177298,6917.6318359375,362200
2000-03-30,7003.386428957063,7060.556930417936,6860.460175304877,7031.9716796875,231300
2000-03-31,7089.144523162526,7146.315043510611,6903.34033203125,6903.34033203125,166100
2000-04-03,7117.729659068434,7117.729659068434,6774.70654296875,6774.70654296875,141400
2000-04-04,6631.780244593881,7003.388620368539,6631.780244593881,6774.70654296875,268100
2000-04-05,6774.70654296875,6774.70654296875,6774.70654296875,6774.70654296875,0
2000-04-06,6860.4592703974895,6860.4592703974895,6660.362541677563,6831.8740234375,122600
2000-04-07,6746.119679276316,6917.631196546053,6717.534426398027,6788.99755859375,134600
2000-04-10,6717.533035597542,6831.8740234375,6317.339578157688,6831.8740234375,463700
2000-04-11,6831.875437911184,6846.168064350329,6717.534426398027,6788.99755859375,179600
2000-04-12,6717.536197916667,6788.999348958334,6431.683593750001,6431.68359375,313100
2000-04-13,6431.683593750001,6431.683593750001,6431.683593750001,6431.68359375,0
2000-04-14,6488.852239087024,6488.852239087024,6317.340726159613,6374.51123046875,260500
2000-04-17,6002.902952459361,6646.07112593715,5859.976691686519,6374.51123046875,396600
2000-04-18,6431.681734777887,6574.607995550728,6060.073456768498,6374.51123046875,339600
2000-04-19,6374.51162109375,6374.51162109375,6174.414843750001,6288.755859375,308700
2000-04-20,6260.17060546875,6288.755859375001,6102.951708984376,6288.755859375,133800
2000-04-21,6145.829589843751,6288.755859375001,6145.829589843751,6288.755859375,115400
2000-04-24,6245.878757981949,6288.756644192352,6117.245099350743,6260.17138671875,154000
2000-04-25,6174.414843750001,6288.755859375001,6174.414843750001,6288.755859375,128600
2000-04-26,6231.585548683449,6517.438096788194,6031.488765010127,6174.4150390625,223900
2000-04-27,6131.538060355566,6360.22013253666,6102.952801332929,6274.46435546875,225000
