Date,Open,High,Low,Close,Volume
2017-07-07,78909.33904161604,81264.84169957472,68581.36584902795,74560.71875,1619864
2017-07-10,74560.73128551136,79724.71875,73382.97975852272,79724.71875,840451
2017-07-11,79724.7252415459,79724.7252415459,74923.12247131643,75013.71875,422303
2017-07-12,75829.07534618264,76644.44174775449,72477.01347305388,75647.8828125,238407
2017-07-13,75557.28751148898,76100.8651194853,73201.78454350491,73926.5546875,218138
2017-07-14,73382.9765625,75376.09444444445,72929.99522569445,73382.9765625,195088
2017-07-17,74107.74773798662,75194.90296152676,73292.38132033151,74470.1328125,141369
2017-07-18,74651.32885654262,75466.6953125,73835.96240058524,75466.6953125,165584
2017-07-19,75557.29776152482,77097.43452644799,75376.10520094563,76644.453125,223083
2017-07-20,76644.44720496895,76916.23602484472,72477.01863354037,72930.0,183151
2017-07-21,72929.990234375,74017.14536830357,72658.20145089286,73564.1640625,92821
2017-07-24,74198.34725150603,75194.90625,73654.76961596386,75194.90625,123728
2017-07-25,75557.29158538416,75919.67667692078,74832.52140231093,75466.6953125,116806
2017-07-26,75466.68909738543,77369.2106712691,75285.49656653937,77097.421875,121061
2017-07-27,77097.43685978325,77550.41827494062,76191.47402946852,76282.0703125,68816
2017-07-28,75829.07389630012,77459.80666826355,75466.6888358638,76825.6328125,95657
2017-07-31,74107.75803136418,76553.85762408648,74107.75803136418,74379.546875,77011
2017-08-01,74741.92014408682,76916.23054827844,74651.32387724551,75647.8828125,89377
2017-08-02,75285.49721991857,75738.47855096502,74198.34202540712,75104.3046875,62216
2017-08-03,74288.94918608124,75919.68221699522,73382.98639112903,75829.0859375,82484
2017-08-04,76553.85477725674,77278.625,75919.68083235639,77278.625,63572
2017-08-07,77550.421875,77731.61444947429,76372.67014091705,77550.421875,40097
2017-08-08,77912.79080882353,77912.79080882353,76644.44305147059,77006.828125,40475
2017-08-09,76191.47756644276,77822.21073671145,76191.47756644276,77550.421875,38950
2017-08-10,77006.83616647129,79090.55055685816,76553.85477725674,77278.625,75619
