Date,Open,High,Low,Close,Volume
2000-01-04,8775.456882301503,9501.162595952701,8596.821672038499,9043.41015625,197145699
2000-01-05,8931.759343847922,9199.712527690737,8485.171926920131,8764.2890625,186396333
2000-01-06,8831.280470712407,9155.05719577409,7703.645745048198,8038.58642578125,184079807
2000-01-07,8708.464579836098,8864.769973393604,8273.04116742278,8485.1708984375,256406581
2000-01-10,8820.113260683082,9021.078166133837,8708.466396690803,8887.1015625,988218404
2000-01-11,8887.103879322976,8931.762453140602,8284.209922907066,8351.1982421875,405010693
2000-01-12,8250.7150593255,8250.7150593255,7815.29150390625,7815.29150390625,310301664
2000-01-13,7703.643021002952,7915.771860369174,7257.0546875,7257.0546875,373023561
2000-01-14,7480.350957323124,7525.009528096701,7167.739127692223,7368.70361328125,265682778
2000-01-17,7368.702717080163,7569.667636781272,7145.408973261921,7234.7265625,338293230
2000-01-18,7234.725177349893,7324.042749487357,6743.478301316928,6966.7724609375,349263503
2000-01-19,6810.468194027591,6810.468194027591,6509.021259970384,6631.8330078125,413611763
2000-01-20,6520.184266879199,7123.078463574495,6520.184266879199,7011.43115234375,348723906
2000-01-21,6810.46667608035,6922.11352794195,6564.843235141767,6698.81982421875,268486225
2000-01-24,6642.998142622371,6910.9514096324665,6587.174698179929,6788.1396484375,159872993
2000-01-25,6810.468034955342,6810.468034955342,6497.856237103648,6587.173828125,152303488
2000-01-26,6687.656446185475,6810.468194027591,6587.173981981762,6631.8330078125,129366600
2000-01-27,6654.162448719405,7033.762113759679,6654.162448719405,6922.115234375,179291142
2000-01-28,7145.407605212428,7212.395898953982,6721.149022921018,6966.7724609375,225990611
2000-01-31,6866.290431600348,7368.701747647651,6698.820145769197,7134.2431640625,315062676
2000-02-01,7368.701773582509,7480.349089750081,7011.431462375526,7033.7607421875,612915852
2000-02-02,7145.408714295472,7178.902866365084,6922.114520016029,7078.42041015625,213793101
2000-02-03,7190.066300048345,7190.066300048345,6977.93700482991,7011.43115234375,187889583
2000-02-04,7011.43115234375,7011.43115234375,7011.43115234375,7011.43115234375,0
2000-02-07,6855.12548828125,7011.431361831336,6810.466929297709,6855.12548828125,196440395
2000-02-08,6855.126858802616,6922.11516922451,6721.150696512764,6743.47998046875,142909319
2000-02-09,6843.961148604371,6843.961148604371,6654.161124576467,6687.6552734375,197411712
2000-02-10,6810.4675288613425,6810.4675288613425,6229.903001088036,6241.06787109375,526501610
2000-02-11,6263.397596357265,6274.562467154089,5850.303796629627,5995.44482421875,411413208
2000-02-14,5727.491252997674,6140.5849950917,5693.997103834124,6006.6083984375,261993391
2000-02-15,6006.608976564584,6665.326695443186,6006.608976564584,6564.84423828125,270110064
2000-02-16,6564.844286310691,6631.832591575412,5716.326975767967,6430.86767578125,217633054
2000-02-17,6408.538238852371,6631.832431493505,6028.938615771722,6040.10302734375,189285051
2000-02-18,6140.584949997948,6218.737658436409,5727.4912109375,5727.4912109375,235939413
2000-02-21,5604.680371103224,5883.797558650596,5403.715445804408,5548.85693359375,192818825
2000-02-22,5470.703409988199,5760.98590874666,5403.715105770562,5560.02099609375,149788661
2000-02-23,5481.8682035791535,6352.714770573356,5470.703333514321,6140.58544921875,354767461
2000-02-24,5917.290114214755,6028.93741762429,5582.34912109375,5582.34912109375,171666436
2000-02-25,5470.703904705141,5760.986429713915,5292.068716340021,5526.52734375,200935498
2000-02-28,5359.05518174575,5515.36103239499,5280.9020271442405,5292.06689453125,151648443
2000-02-29,5470.703216523401,5537.6915183720785,5146.927035659969,5269.73876953125,170318599
2000-03-01,5269.73876953125,5269.73876953125,5269.73876953125,5269.73876953125,0
2000-03-02,5247.409488432984,5582.350080568611,4934.797718841746,5269.73876953125,430023223
2000-03-03,5336.727179298484,5459.5389156532465,5035.2802734375,5035.2802734375,248284966
2000-03-06,5091.105137002532,5091.105137002532,4945.96361976464,5068.775390625,202606968
2000-03-07,5068.774596826625,5135.762908360445,4979.45700096618,5046.4453125,252586710
2000-03-08,5068.772457913202,5470.701698956645,5024.113908104903,5169.2548828125,369976707
2000-03-09,5135.762139981331,5258.573873234398,4510.5390625,4510.5390625,662368614
2000-03-10,4789.657697595289,4856.645554788237,4700.340096117385,4823.15185546875,509033561
2000-03-13,4823.150621139324,4867.809181172375,4588.69157602731,4599.8564453125,243669473
2000-03-14,4555.198103797031,4633.351283302116,4510.539537126059,4544.03369140625,185460133
2000-03-15,4477.045879268324,4968.292918442858,4398.893149651455,4789.65771484375,621210744
2000-03-16,5046.443486207855,5504.196171291096,5024.114209962125,5225.07861328125,787513800
2000-03-17,5225.08017294402,5403.7153533392075,5012.950838905495,5057.60986328125,454792240
2000-03-20,5046.444929547194,5236.244978305267,4845.48046875,4845.48046875,198689208
2000-03-21,4856.644700134772,4957.127156072643,4733.833420949232,4867.8095703125,234142402
2000-03-22,4912.468775200367,4957.127340464674,4811.986315524816,4845.48046875,241383123
2000-03-23,4834.316041736995,4912.4692259514595,4577.528121520499,4633.3515625,432548038
2000-03-24,4800.821509586667,4800.821509586667,4644.515611948735,4678.009765625,179790574
2000-03-27,4577.526053010585,4689.172884518192,4421.220213767688,4488.20849609375,217861426
2000-03-28,4488.2101728647185,4678.009765625,4488.2101728647185,4678.009765625,201392242
2000-03-29,4599.857949414107,4633.352109668035,4510.540341588299,4532.86962890625,162621134
2000-03-30,4477.046046282253,4599.857810657317,4354.234281907189,4521.705078125,221716415
2000-03-31,4465.880052079866,4577.527374369576,4443.550771043475,4477.044921875,145133003
