Date,Open,High,Low,Close,Volume
2000-11-01,2491.6507831324034,2591.7882062632157,2456.308205948605,2562.3359375,1704737
2000-11-02,2503.43176330372,2591.7882062632157,2488.705628922112,2562.3359375,967891
2000-11-03,2574.1171875,2697.816038944799,2544.664915649486,2574.1171875,1096741
2000-11-06,2550.555419921875,2600.6239553369487,2532.884129383591,2550.555419921875,798617
2000-11-07,2535.829127645911,2550.555262742004,2503.431884765625,2503.431884765625,614943
2000-11-08,2473.9797607485125,2521.1033231742713,2450.4181612007287,2485.7607421875,469418
2000-11-09,2503.4319974993255,2503.4319974993255,2450.4181267641898,2453.36328125,376949
2000-11-10,2468.0898068430315,2485.76109987925,2403.29512626527,2415.075927734375,454259
2000-11-13,2362.062215277841,2379.733509560834,2320.8291347291456,2373.843017578125,865822
2000-11-14,2362.061956324257,2406.240187188467,2326.7193716328893,2397.404541015625,438848
2000-11-15,2385.623740006874,2415.075833361309,2376.788093834032,2397.404541015625,531822
2000-11-16,2376.787669894441,2391.513623112483,2365.006689321909,2382.677978515625,221950
2000-11-17,2362.0622038628203,2365.007359007375,2332.610107421875,2332.610107421875,395266
2000-11-20,2332.609473151268,2347.335426534972,2306.1025390625,2306.1025390625,275764
2000-11-21,2297.266758097961,2297.266758097961,2158.8416055126318,2256.03369140625,693011
2000-11-22,2256.033659778691,2356.1708984375,2256.033659778691,2356.1708984375,530053
2000-11-23,2303.157502980397,2373.842669755361,2276.6505654397856,2335.554931640625,323262
2000-11-24,2300.212263299346,2338.5,2288.4314631603215,2338.5,335010
2000-11-27,2356.171665003051,2356.171665003051,2323.7744140625,2323.7744140625,145398
2000-11-28,2320.8287089589135,2347.3356455205435,2311.99306343837,2338.5,318840
2000-11-29,2320.8288967956305,2320.8288967956305,2267.8150193816823,2309.048095703125,166241
2000-11-30,2294.3218485534967,2314.9384765625,2267.814911112013,2314.9384765625,194412
2000-12-01,2297.267108680865,2341.4453362835816,2250.1435447945664,2338.5,273364
2000-12-04,2338.4994837795343,2338.4994837795343,2261.92402728215,2297.2666015625,238499
2000-12-05,2291.3761119607548,2320.8281966393592,2270.7596708522374,2297.2666015625,118238
2000-12-06,2320.8281966393592,2320.8281966393592,2291.3761119607548,2297.2666015625,186074
2000-12-07,2273.7051278182857,2311.9928611692644,2238.362548828125,2238.362548828125,290544
2000-12-08,2244.2530769011983,2261.9243666930215,2220.691296623738,2226.581787109375,193906
2000-12-11,2226.581749719767,2244.253039214847,2226.581749719767,2238.362548828125,222329
2000-12-12,2244.253039214847,2250.1433479364837,2208.9104602246866,2238.362548828125,557087
2000-12-13,2409.185082798443,2574.1171875,2356.1712114656316,2574.1171875,2389916
2000-12-14,2700.7612789207383,2886.3096403107675,2612.404829846873,2709.596923828125,3092275
2000-12-15,2532.883994410551,2715.487199132144,2509.322214393374,2588.843017578125,1178599
2000-12-18,2462.1989609746206,2532.884122948163,2365.0068632609996,2485.7607421875,730908
2000-12-19,2373.8427950934997,2450.41845703125,2267.8150393328224,2450.41845703125,685053
2000-12-20,2362.061710194962,2367.9522009180996,2152.9515603372743,2179.45849609375,567193
2000-12-21,2244.2531934390695,2285.486083984375,1979.183832797401,2285.486083984375,437332
2000-12-22,2244.2535754528403,2297.2674566051246,2061.650146484375,2061.650146484375,297365
2000-12-25,2061.650146484375,2061.650146484375,2061.650146484375,2061.650146484375,0
2000-12-26,2073.430669468603,2226.581787109375,1996.855019815673,2226.581787109375,564161
2000-12-27,2226.581787109375,2226.581787109375,2226.581787109375,2226.581787109375,0
2000-12-28,2226.581787109375,2226.581787109375,2226.581787109375,2226.581787109375,0
2000-12-29,2226.581787109375,2226.581787109375,2226.581787109375,2226.581787109375,0
2001-01-01,2226.581787109375,2226.581787109375,2226.581787109375,2226.581787109375,0
2001-01-02,2208.4307544838002,2329.4406409457647,2178.17832951873,2268.935791015625,167757
2001-01-03,2178.17777676831,2268.9352152339293,2178.17777676831,2211.45556640625,252141
2001-01-04,2299.1880088741113,2411.122139103568,2238.6831643941355,2265.910400390625,791038
2001-01-05,2256.8351267384555,2344.567225550986,2244.734006031984,2329.44091796875,549002
2001-01-08,2353.6421165004062,2468.6016017781835,2311.288582639828,2420.197509765625,584373
2001-01-09,2383.89488362134,2583.561279296875,2347.591902589424,2583.561279296875,595742
2001-01-10,2541.2073665937423,2583.560900454321,2389.9450922090055,2420.197509765625,516032
2001-01-11,2441.374369996734,2459.525857851034,2395.995650360985,2420.197509765625,282080
2001-01-12,2329.4403818927362,2468.6019317798496,2329.4403818927362,2414.1474609375,503778
2001-01-15,2420.1974038781987,2444.3994488256008,2359.6925714121408,2405.0712890625,448701
2001-01-16,2426.2480861885765,2538.182199932469,2338.5158320315772,2423.222900390625,1102299
2001-01-17,2438.3498847167525,2450.451005423224,2314.314796988221,2329.44091796875,415731
2001-01-18,2299.1877262055314,2389.945168369189,2287.0867961175923,2377.84423828125,519316
2001-01-19,2347.5916514716077,2377.844256829913,2299.187744140625,2299.187744140625,493925
2001-01-22,2302.212792175325,2359.692626953125,2299.187606461306,2359.692626953125,357495
2001-01-23,2359.692626953125,2359.692626953125,2359.692626953125,2359.692626953125,0
2001-01-24,2359.692626953125,2359.692626953125,2359.692626953125,2359.692626953125,0
2001-01-25,2359.692626953125,2359.692626953125,2359.692626953125,2359.692626953125,0
2001-01-26,2359.693533133222,2389.945961695987,2314.314796988221,2329.44091796875,277785
2001-01-29,2329.44091796875,2359.693533133222,2308.2642366349855,2329.44091796875,222582
2001-01-30,2335.491478321986,2353.6429727799864,2326.415731092986,2329.44091796875,280438
2001-01-31,2347.5916315045083,2347.5916315045083,2317.339213005157,2341.541259765625,388192
2001-02-01,2329.440894785107,2344.5672022167996,2308.2642136621025,2335.491455078125,181274
2001-02-02,2329.4397954610836,2329.4397954610836,2299.1873814763157,2317.3388671875,132260
2001-02-05,2299.188057368548,2299.188057368548,2208.430602132661,2217.50634765625,165862
2001-02-06,2214.4807372130003,2265.91001419706,2190.2786915849188,2244.733154296875,114070
2001-02-07,2208.430256581974,2244.733232996041,2193.304140810541,2238.682861328125,86784
2001-02-08,2196.329107289757,2262.884495201223,2196.329107289757,2232.632080078125,59624
2001-02-09,2208.430197130928,2247.758544921875,2208.430197130928,2247.758544921875,126702
2001-02-12,2268.9353253839663,2329.4401628972837,2256.8343952016326,2299.187744140625,224350
2001-02-13,2271.9603474868095,2317.3390656511347,2271.9603474868095,2293.13720703125,141482
2001-02-14,2284.062345693441,2341.542015371143,2284.062345693441,2335.491455078125,161820
2001-02-15,2341.541259765625,2389.9451666849154,2323.3897713456854,2341.541259765625,254415
2001-02-16,2359.692626953125,2383.894485868544,2335.4905814360704,2359.692626953125,149061
2001-02-19,2347.5914330364826,2368.768292137193,2335.4905039800974,2365.742919921875,97142
2001-02-20,2377.844515949592,2510.955322265625,2353.6424663459193,2510.955322265625,367601
2001-02-21,2541.2078572283294,2634.99068698342,2450.4505870358366,2601.712890625,516663
2001-02-22,2662.2177133997875,2662.2177133997875,2541.2076561801814,2634.990478515625,418131
2001-02-23,2601.712563729183,2656.1670309636756,2547.2580964946897,2580.535888671875,251762
2001-02-26,2547.257791773248,2592.6365090401277,2541.2072339371207,2553.308349609375,298502
2001-02-27,2571.4604672275022,2625.914941304003,2553.3089758686688,2601.712890625,266542
2001-02-28,2553.308637779092,2625.914593600502,2553.308637779092,2613.8134765625,205781
2001-03-01,2613.8134765625,2613.8134765625,2613.8134765625,2613.8134765625,0
2001-03-02,2631.965045199151,2631.965045199151,2559.3590871796355,2607.76318359375,358632
2001-03-05,2571.4601065932143,2656.1669921875,2565.409548121605,2656.1669921875,222834
2001-03-06,2686.4196361458876,2837.6821177808015,2638.015724127448,2662.2177734375,579446
2001-03-07,2692.4703616282018,2873.985089572774,2680.369242924001,2843.732666015625,833609
2001-03-08,2904.237934840442,3073.651744397167,2886.0864419163863,3019.197265625,838662
2001-03-09,2958.6916716057535,2988.94409002498,2843.732183050061,2952.64111328125,336020
2001-03-12,2898.1871403794994,2907.262886106812,2795.3287510038504,2843.732666015625,222076
2001-03-13,2438.349481263453,2910.288072482024,2438.349481263453,2843.732666015625,289912
2001-03-14,2843.732666015625,2843.732666015625,2843.732666015625,2843.732666015625,0
2001-03-15,2825.5811484830647,2922.3891642148265,2813.4802164922226,2886.086181640625,224350
2001-03-16,2849.783570340633,2943.5662253415776,2849.783570340633,2934.490478515625,202496
2001-03-19,2898.1863882364078,2994.99437973783,2898.1863882364078,2958.69140625,158662
2001-03-20,2964.742043328612,2970.792601653115,2910.2875782130172,2952.64111328125,162325
2001-03-21,2904.237565362882,2970.79296875,2904.237565362882,2970.79296875,290544
2001-03-22,2928.4393063433886,3025.247314453125,2928.4393063433886,3025.247314453125,452238
2001-03-23,3013.1462832465613,3013.1462832465613,2934.4897676096393,2964.7421875,338799
2001-03-26,2940.540326228373,2967.7675601101937,2934.4897676096393,2964.7421875,164978
2001-03-27,2934.4898651632657,3025.247314453125,2934.4898651632657,3025.247314453125,2778867
2001-03-28,3031.2980996141164,3031.2980996141164,2940.5406435475747,2994.9951171875,91331
