Date,kospi,vix,kospi_ret1,kospi_ret20,kospi_vol10,phase,nasdaq_ret1,sox_ret1,nvda_ret1,amd_ret1,usd_krw_ret1,gold_ret1
2025-08-26,3179.360107421875,14.619999885559082,-0.9501971730630164,-1.5851679379765504,0.942412899626178,일반장,0.4015014249874049,0.941621629353917,1.090037658917331,1.9955891862486697,0.4454464284532111,0.438675932596122
2025-08-27,3187.159912109375,14.850000381469728,0.2453262425131441,-2.0682341272059035,0.8671852915755054,일반장,0.1536974584393169,0.1953256710597761,-0.0935141340425937,0.306091573983247,0.3527520371122472,0.4721713846100206
2025-08-28,3196.320068359375,14.43000030517578,0.2874081157709263,-1.5135042993767889,0.8755125918845673,일반장,0.6259921164795568,0.4814212828224029,-0.7874540490031223,0.8675862537423473,-0.0860828016720605,0.7989176523433672
2025-08-29,3186.010009765625,15.359999656677246,-0.3225602684728046,2.1350223129609214,0.8778540210454071,일반장,-1.157549320316631,-2.862796621661179,-3.3246428683057827,-3.529479703176819,-0.5988128393690562,1.2209307578411543
2025-09-01,3142.929931640625,,-1.3521639289566845,-0.1531274198832477,0.8529533653173501,일반장,0.0,0.0,0.0,0.0,0.3199869642125152,0.0
2025-09-02,3172.35009765625,17.170000076293945,0.9360745118573988,-0.8020607362023147,0.8712610937000304,일반장,-0.837999836964598,-1.0150018578761522,-1.952000510287988,-0.1906152304534059,0.2952086407965515,2.179231143620708
2025-09-03,3184.419921875,16.350000381469727,0.3804694894068428,-0.4289984542253711,0.8335248537685483,일반장,0.7867355165845025,-0.4735825289112538,-0.093678694321142,-0.1170542341257685,0.117019035376864,1.2340127918300414
2025-09-04,3200.830078125,15.300000190734863,0.515326390758708,-0.8318623309708784,0.8384945809174393,일반장,0.9051446492677416,1.0302827151360106,0.6095406083867605,-0.2097154051931671,-0.3542268653784708,-0.7625487786955487
2025-09-05,3205.1201171875,15.18000030517578,0.1340289536710726,-0.1523326271023695,0.8048524329756583,일반장,0.1442963791609131,1.1795171985679032,-2.7030129068697395,-6.582603583924618,0.1748705556442242,1.329292211977151
2025-09-08,3219.590087890625,15.109999656677246,0.4514642251792544,0.3997813463794575,0.7052043845803185,일반장,0.4877993791721602,0.7285933828448332,0.7723497933343371,0.1786451459251603,-0.4705291835426894,0.6891438841157616
2025-09-09,3260.050048828125,15.039999961853027,1.256680503821772,2.198812463401789,0.7088044983181637,일반장,0.2833068052898069,0.084387307508571,1.4556426417988044,2.9126237074472705,0.0151540541764472,0.1429304041201229
2025-09-10,3314.530029296875,15.350000381469728,1.6711393890512127,2.7962023227041444,0.8385711847909,일반장,0.0327357113685256,1.7626290743144146,3.847514721289991,2.387360920971981,0.1104140323602731,0.0082356331925437
2025-09-11,3344.199951171875,14.710000038146973,0.8951471735887173,3.674908151894485,0.8517625471166718,상승장,0.5820555603380573,0.686526566245127,-0.0845900639335317,-2.42572099789845,-0.0036077727968986,-0.1838894261971813
2025-09-12,3395.5400390625,14.760000228881836,1.5351979140073355,5.266523179191385,0.8654348520066832,상승장,0.4417167103778929,0.176338218721006,0.3668730192814884,1.8629210441218904,0.1658051405049487,0.343699313581447
2025-09-15,3407.31005859375,15.6899995803833,0.3466317403372443,7.239841221920251,0.5335016554265712,상승장,0.8556872664215343,0.8449371054800814,-0.0393569287246542,1.6333456632785517,0.302263488440091,0.8987792433232666
2025-09-16,3449.6201171875,16.360000610351562,1.2417437176589718,9.45754017223923,0.5498914935587844,상승장,-0.0845083080509012,0.5134833358633406,-1.6146299893558758,-0.4343490520823057,-0.6235159439406668,0.1819551154396803
2025-09-17,3413.39990234375,15.720000267028809,-1.0499769137849446,9.051171260187218,0.8086761724052002,상승장,-0.1995946139194959,-0.0193246016252257,-2.62466362492908,-0.8101726270496656,-0.5321257655339751,-0.1924653339363868
2025-09-18,3461.300048828125,15.699999809265137,1.4032972360339402,10.171435560773778,0.834515997556228,대상승장,0.9017008869149912,3.4966782822005715,3.4940451119733984,-0.7790936570952534,0.0762119818420448,-1.0348225637178965
2025-09-19,3445.239990234375,15.449999809265137,-0.4639892054197236,8.726209284791153,0.9050739178777106,상승장,0.676933905763133,-0.6390868522426874,0.2439734632100565,-0.3356121994947503,0.5846172044694065,0.7629620770278844
2025-09-22,3468.64990234375,16.100000381469727,0.6794856722820874,8.062338739420394,0.9001713945164401,상승장,0.5920014489817493,1.4932712554686978,3.928237545341085,1.5248706434916048,0.6836113552370682,1.884786903768898
2025-09-23,3486.18994140625,16.639999389648438,0.5056733759912779,9.650678866735271,0.8845370872613412,상승장,-0.6642286517892892,-0.1185935108813263,-2.8212036426306986,0.6946621546969567,-0.4898881929190635,1.0666492101799152
2025-09-24,3472.139892578125,16.18000030517578,-0.4030201757296514,8.941502413668978,0.868410145984505,상승장,-0.3510546420401605,-0.1521170032337648,-0.8182476268150385,-0.0124232532194734,0.1770533048002676,-1.2828651205417652
2025-09-25,3471.110107421875,16.739999771118164,-0.0296585157312123,8.597075173499302,0.8672301515525797,상승장,-0.4311281084563467,-0.3195959973848694,0.406859508864299,0.2424163213648134,0.8477960293929998,0.1286086804186847
2025-09-26,3386.050048828125,15.289999961853027,-2.45051456051123,6.278700897026246,1.1464893310129805,상승장,0.4110868708396165,0.2199528833630726,0.281385463560313,-1.1223398714219734,0.375451105303104,1.0275936601965352
2025-09-29,3431.2099609375,16.1200008392334,1.3337048022962428,9.172333954845492,1.2217755559424734,상승장,0.4631128390526484,0.0371983309211287,2.053992188464804,1.191517506890416,-0.0149109247693179,1.2078471360118748
2025-09-30,3424.60009765625,16.280000686645508,-0.1926394291372313,7.951518345543374,1.1520039503905353,상승장,0.2739193461746891,0.8143405260890191,2.6010341701790285,0.2664803384697434,-0.6658577807294064,0.5208235492420998
2025-10-01,3455.830078125,16.290000915527344,0.911930724119392,8.52306426001106,1.1328550260077763,상승장,0.4796954247462626,1.925351922035734,0.3537437622501915,1.372149893582697,0.2729926807359506,0.6951663932628138
2025-10-02,3549.2099609375,16.6299991607666,2.7020970563218283,10.884048022211037,1.3489684269583724,대상승장,0.4111072081054212,1.936014919390616,0.881217616136909,3.487593081081841,-0.0947922960380154,-0.7188118636877849
2025-10-03,,16.649999618530273,0.0,10.735630215691884,1.329159989420481,대상승장,-0.4209706245906108,-0.6141519739257584,-0.6723442800848245,-2.981204080577704,0.2717937210007681,1.0703986816393396
2025-10-06,,16.3700008392334,0.0,10.237945329954456,1.3252912129340535,대상승장,0.751012746217139,3.000436826375008,-1.1086325894107962,23.708027557556832,0.0305950861495318,1.744484392910639
2025-10-07,,17.239999771118164,0.0,8.869799781549915,1.323578909766537,상승장,-0.5265629590874843,-2.2367826743463826,-0.2694803694029413,3.828966440477677,0.2745249271516092,0.7116651299544197
2025-10-08,,16.299999237060547,0.0,7.080338074065007,1.3096733986294613,상승장,1.1463807753162802,3.4159818702375944,2.1995224919487466,11.370622512583184,0.3297990097891334,1.677311007742199
2025-10-09,,16.43000030517578,0.0,6.130315554062049,1.3090597965634032,상승장,-0.1210226670561698,-0.4630594567503254,1.8296257179543751,-1.1334684142544793,0.5620134418268474,-2.399030465921359
2025-10-10,3610.60009765625,21.65999984741211,1.7296845606320277,6.333603966370172,0.9851902848176026,상승장,-3.471426066481298,-6.271769512839242,-4.886534322137226,-7.724679265022861,-0.0710014447429574,0.7500659643053353
2025-10-13,3584.550048828125,19.030000686645508,-0.7214880663476086,5.20175702200476,1.0392458598949177,상승장,2.1221340338120287,4.735481526522012,2.81721203080485,0.7073077317969023,0.5290162910980722,3.33761408918456
2025-10-14,3561.81005859375,20.809999465942383,-0.6343889728031349,3.252240466921874,1.0779335263897385,상승장,-0.6660950871777316,-2.0500526879439485,-4.402091182730505,0.7716468824852774,-0.2071393145789191,0.7326120075161535
2025-10-15,3657.280029296875,20.63999938964844,2.6803779295524244,7.144786252137325,1.294736292092425,상승장,0.7056798922467911,3.0856868674348004,-0.111086152163875,9.40437897658013,0.2356200991836754,0.9229880210824382
2025-10-16,3748.3701171875,25.309999465942383,2.490651171388092,8.293706535397494,1.2573362877226997,상승장,-0.3702929595159054,0.4658613411316459,1.101039583606478,-1.6932139319263628,-0.6534134263077251,2.4731330743833717
2025-10-17,3748.889892578125,20.780000686645508,0.0138667040440187,8.813606692261033,1.2566642881970649,상승장,0.6566703626556647,-0.2802969558250212,0.7755381326113531,-0.6309668071894148,-0.3077266386192101,-2.1097212477968474
2025-10-20,3814.68994140625,18.229999542236328,1.755187554544957,9.976216937566472,1.2924631022427673,상승장,1.2600799301938137,1.6656878698742883,-0.3165617596526004,3.2091967001788517,0.2839558397451647,3.4965035779983777
2025-10-21,3823.840087890625,17.8700008392334,0.239866060542826,9.685362879228965,1.2795424161115676,상승장,-0.0261557536104017,-0.5597961773652571,-0.8103403516373953,-1.0517121736670298,0.0,-5.735171035251085
2025-10-22,3883.679931640625,18.600000381469727,1.5649149120932515,11.852634162067831,1.2725706524593468,대상승장,-0.963402090385468,-2.471420406205238,-0.4857555235790012,-3.276899168911085,0.7747897555653083,-1.0592765943036375
2025-10-23,3845.56005859375,17.299999237060547,-0.9815400269293506,10.787613748444102,1.3837176821432495,대상승장,0.8406478919983362,2.4390201900199138,1.0428209748937878,2.0675019997212774,-0.0237615375702771,2.005244278866991
2025-10-24,3941.590087890625,16.3700008392334,2.497166286150554,16.406728519998293,1.4593826541594168,대상승장,1.067828362157086,1.649149011372142,2.25075935807193,7.630108624472043,0.3803090962948285,-0.1721027186098678
2025-10-27,4042.830078125,15.789999961853027,2.568506312855945,17.825202309111642,1.4260757040044048,대상승장,1.7809206690438284,2.778338237586353,2.807914271345946,2.6688341403039884,0.0786999184945402,-2.828768520844726
2025-10-28,4010.409912109375,16.420000076293945,-0.8019176020047092,17.105933473927237,1.4510391793269486,대상승장,0.7689944792912851,0.1216788360588028,4.981984937812545,-0.6392743005619872,-0.4175452599795237,-0.8920750654199727
2025-10-29,4081.14990234375,16.920000076293945,1.7639092208698417,18.09463457642062,1.37425046527528,대상승장,0.4502978524613343,1.691579558932732,2.9896025705414164,2.449508378524401,-0.3494133421642065,0.4412283852413878
2025-10-30,4086.889892578125,16.90999984741211,0.1406463955435422,15.14928498337136,1.3116259023592762,대상승장,-1.5288617310262875,-1.3533627824790284,-2.004446939371796,-3.5902056960837814,-0.1374475604513314,0.441802793181556
2025-10-31,4107.5,17.440000534057617,0.5042980839611966,15.729980621237516,1.284697947543621,대상승장,0.4824015081852373,0.3732697298855836,-0.1971472430637999,0.5022754660535034,0.0007029280381765,-0.4773472977074977
