Date,Open,High,Low,Close,Volume
1986-03-13,0.05396323551938153,0.06189907703413363,0.05396323551938153,0.05925339087843895,1031788800
1986-03-14,0.05925339409240305,0.062428095956202516,0.05925339409240305,0.061369456350803375,308160000
1986-03-17,0.06136945120474062,0.0629571062416089,0.06136945120474062,0.06242809072136879,133171200
1986-03-18,0.06242812475614395,0.06295714056479468,0.060311453045061345,0.06084046885371208,67766400
1986-03-19,0.06084043548965413,0.06136945100820003,0.05925338893401644,0.05978240445256233,47894400
1986-03-20,0.05978240661802626,0.05978240661802626,0.05766634446719376,0.058195360004901886,58435200
1986-03-21,0.05819536606080679,0.059253397246323496,0.05555028809701504,0.05660831928253174,59990400
1986-03-24,0.05660830251665383,0.05660830251665383,0.05449224077234179,0.0550212562084198,65289600
1986-03-25,0.05502128179481944,0.05607931315898895,0.05449226611273468,0.05607931315898895,32083200
1986-03-26,0.05607929976361394,0.05819536198650003,0.05555028420789242,0.0576663464307785,22752000
1986-03-27,0.05766634985533097,0.058724381029605865,0.05766634985533097,0.058724381029605865,16848000
1986-03-31,0.05872437554261001,0.05872437554261001,0.057137328929485635,0.058195360004901886,12873600
1986-04-01,0.05819536198650003,0.05819536198650003,0.05766634643077851,0.0576663464307785,11088000
1986-04-02,0.05766634446719376,0.05925339108031813,0.05766634446719376,0.058195360004901886,27014400
1986-04-03,0.058724381029605865,0.0603114277910182,0.058724381029605865,0.058724381029605865,23040000
1986-04-04,0.058724381029605865,0.05925339661674331,0.058724381029605865,0.058724381029605865,26582400
1986-04-07,0.058724377542221554,0.05925339309794307,0.05660831531933546,0.0576663464307785,16560000
1986-04-08,0.05766634446719376,0.05925339108031813,0.05766634446719376,0.058195360004901886,10252800
1986-04-09,0.05819535980662746,0.059782406414344694,0.05819535980662746,0.05925339087843895,12153600
1986-04-10,0.05925338893401644,0.060311419971108234,0.05819535789692465,0.05978240445256233,13881600
1986-04-11,0.060311453045061345,0.06189910894749322,0.060311453045061345,0.06084046885371208,17222400
1986-04-14,0.0608404407862033,0.06189908039160243,0.0608404407862033,0.061369456350803375,12153600
1986-04-15,0.06136945635080338,0.06136945635080338,0.05925339409240305,0.061369456350803375,9302400
1986-04-16,0.06136943663901714,0.06401512208842566,0.06084042124433613,0.06348610669374466,31910400
1986-04-17,0.06348611966625127,0.06401513516902924,0.06348611966625127,0.06401513516902924,22003200
1986-04-18,0.06401514700001895,0.06401514700001895,0.06136946052103745,0.061899084597826004,21628800
1986-04-21,0.061899084597826004,0.06242810019837424,0.06031142931994097,0.061899084597826004,22924800
1986-04-22,0.06189910894749322,0.06189910894749322,0.060840468853712075,0.06084046885371208,15552000
1986-04-23,0.060840477420220494,0.061369493303358134,0.06031146153708286,0.06110498309135437,15609600
1986-04-24,0.06110496928853279,0.06824729284453276,0.06084046367714731,0.06718926131725311,62352000
1986-04-25,0.06771823455925778,0.07433153819899219,0.06771823455925778,0.07142195105552673,85795200
1986-04-28,0.07142196400344687,0.07247999505817573,0.07089233999992631,0.07195097953081131,28886400
1986-04-29,0.07195098503422333,0.07195098503422333,0.06930529871888087,0.06983431428670883,30326400
1986-04-30,0.06983433565458774,0.07036335138428369,0.06666024127641203,0.06824728846549988,30902400
1986-05-01,0.06824729284453276,0.06824729284453276,0.06613122978997346,0.06718926131725311,54345600
1986-05-02,0.06718926131725311,0.06824729284453276,0.06666024555361329,0.06718926131725311,20246400
1986-05-05,0.06718923348531192,0.06718923348531192,0.06666021794080734,0.06666021794080734,3254400
1986-05-06,0.06718926131725311,0.06824729284453276,0.06718926131725311,0.06718926131725311,9734400
1986-05-07,0.06718926131725311,0.06771827708089294,0.06613122978997346,0.06718926131725311,5155200
1986-05-08,0.0671892591448412,0.0677182748913765,0.0666602433983059,0.0677182748913765,3542400
1986-05-09,0.06771827708089294,0.06771827708089294,0.06718926131725311,0.06718926131725311,6076800
1986-05-12,0.0671892591448412,0.06930532213098241,0.0671892591448412,0.0677182748913765,10483200
1986-05-13,0.06771827273580393,0.06877630419519584,0.06771827273580393,0.06824728846549988,3830400
1986-05-14,0.0682472906379118,0.0682472906379118,0.0677182748913765,0.0677182748913765,9302400
1986-05-15,0.0677182748913765,0.06877630638444711,0.0677182748913765,0.0677182748913765,3801600
1986-05-16,0.06771827273580393,0.06983433565458774,0.06771827273580393,0.06824728846549988,11952000
1986-05-19,0.06824729284453276,0.06824729284453276,0.06666024555361329,0.06718926131725311,11001600
